rankid training region idx f0 policy xtime
0 RoundRobin matvec_std::operator() 0 5.70666e+07 0 0.00584673
0 RoundRobin matvec_std::operator() 1 5.70666e+07 1 0.266189
0 RoundRobin matvec_std::operator() 2 5.70666e+07 0 0.0104756
0 RoundRobin matvec_std::operator() 3 5.70666e+07 1 0.256792
0 RoundRobin matvec_std::operator() 4 5.70666e+07 0 0.00986638
0 RoundRobin matvec_std::operator() 5 5.70666e+07 1 0.252909
0 RoundRobin matvec_std::operator() 6 5.70666e+07 0 0.00973279
0 RoundRobin matvec_std::operator() 7 5.70666e+07 1 0.254291
0 RoundRobin matvec_std::operator() 8 5.70666e+07 0 0.00975025
0 RoundRobin matvec_std::operator() 9 5.70666e+07 1 0.252646
0 RoundRobin matvec_std::operator() 10 5.70666e+07 0 0.00978612
0 RoundRobin matvec_std::operator() 11 5.70666e+07 1 0.266463
0 RoundRobin matvec_std::operator() 12 5.70666e+07 0 0.0099769
0 RoundRobin matvec_std::operator() 13 5.70666e+07 1 0.25408
0 RoundRobin matvec_std::operator() 14 5.70666e+07 0 0.010012
0 RoundRobin matvec_std::operator() 15 5.70666e+07 1 0.255979
0 RoundRobin matvec_std::operator() 16 5.70666e+07 0 0.0098036
0 RoundRobin matvec_std::operator() 17 5.70666e+07 1 0.253585
0 RoundRobin matvec_std::operator() 18 5.70666e+07 0 0.00967351
0 RoundRobin matvec_std::operator() 19 5.70666e+07 1 0.254941
0 RoundRobin matvec_std::operator() 20 5.70666e+07 0 0.00958392
0 RoundRobin matvec_std::operator() 21 5.70666e+07 1 0.253067
0 RoundRobin matvec_std::operator() 22 5.70666e+07 0 0.00977546
0 RoundRobin matvec_std::operator() 23 5.70666e+07 1 0.25622
0 RoundRobin matvec_std::operator() 24 5.70666e+07 0 0.00980129
0 RoundRobin matvec_std::operator() 25 5.70666e+07 1 0.257542
0 RoundRobin matvec_std::operator() 26 5.70666e+07 0 0.0117552
0 RoundRobin matvec_std::operator() 27 5.70666e+07 1 0.252042
0 RoundRobin matvec_std::operator() 28 5.70666e+07 0 0.00964539
0 RoundRobin matvec_std::operator() 29 5.70666e+07 1 0.251116
0 RoundRobin matvec_std::operator() 30 5.70666e+07 0 0.00967374
0 RoundRobin matvec_std::operator() 31 5.70666e+07 1 0.252972
0 RoundRobin matvec_std::operator() 32 5.70666e+07 0 0.00983871
0 RoundRobin matvec_std::operator() 33 5.70666e+07 1 0.251566
0 RoundRobin matvec_std::operator() 34 5.70666e+07 0 0.00971956
0 RoundRobin matvec_std::operator() 35 5.70666e+07 1 0.253553
0 RoundRobin matvec_std::operator() 36 5.70666e+07 0 0.00992728
0 RoundRobin matvec_std::operator() 37 5.70666e+07 1 0.281297
0 RoundRobin matvec_std::operator() 38 5.70666e+07 0 0.00977638
0 RoundRobin matvec_std::operator() 39 5.70666e+07 1 0.253073
0 RoundRobin matvec_std::operator() 40 5.70666e+07 0 0.00989281
0 RoundRobin matvec_std::operator() 41 5.70666e+07 1 0.250501
0 RoundRobin matvec_std::operator() 42 5.70666e+07 0 0.0098417
0 RoundRobin matvec_std::operator() 43 5.70666e+07 1 0.253742
0 RoundRobin matvec_std::operator() 44 5.70666e+07 0 0.00983739
0 RoundRobin matvec_std::operator() 45 5.70666e+07 1 0.250514
0 RoundRobin matvec_std::operator() 46 5.70666e+07 0 0.00989365
0 RoundRobin matvec_std::operator() 47 5.70666e+07 1 0.253938
0 RoundRobin matvec_std::operator() 48 5.70666e+07 0 0.00976228
0 RoundRobin matvec_std::operator() 49 5.70666e+07 1 0.251894
0 RoundRobin matvec_std::operator() 50 5.70666e+07 0 0.00998031
0 RoundRobin matvec_std::operator() 51 5.70666e+07 1 0.252683
0 RoundRobin matvec_std::operator() 52 5.70666e+07 0 0.00978407
0 RoundRobin matvec_std::operator() 53 5.70666e+07 1 0.249265
0 RoundRobin matvec_std::operator() 54 5.70666e+07 0 0.0163654
0 RoundRobin matvec_std::operator() 55 5.70666e+07 1 0.227583
0 RoundRobin matvec_std::operator() 56 5.70666e+07 0 0.0109478
0 RoundRobin matvec_std::operator() 57 5.70666e+07 1 0.220301
0 RoundRobin matvec_std::operator() 58 5.70666e+07 0 0.0108511
0 RoundRobin matvec_std::operator() 59 5.70666e+07 1 0.223092
0 RoundRobin matvec_std::operator() 60 5.70666e+07 0 0.0108761
0 RoundRobin matvec_std::operator() 61 5.70666e+07 1 0.222849
0 RoundRobin matvec_std::operator() 62 5.70666e+07 0 0.0108677
0 RoundRobin matvec_std::operator() 63 5.70666e+07 1 0.224874
0 RoundRobin matvec_std::operator() 64 5.70666e+07 0 0.0110955
0 RoundRobin matvec_std::operator() 65 5.70666e+07 1 0.220506
0 RoundRobin matvec_std::operator() 66 5.70666e+07 0 0.0109769
0 RoundRobin matvec_std::operator() 67 5.70666e+07 1 0.223328
0 RoundRobin matvec_std::operator() 68 5.70666e+07 0 0.0111011
0 RoundRobin matvec_std::operator() 69 5.70666e+07 1 0.220841
0 RoundRobin matvec_std::operator() 70 5.70666e+07 0 0.0110666
0 RoundRobin matvec_std::operator() 71 5.70666e+07 1 0.222872
0 RoundRobin matvec_std::operator() 72 5.70666e+07 0 0.0108877
0 RoundRobin matvec_std::operator() 73 5.70666e+07 1 0.222234
0 RoundRobin matvec_std::operator() 74 5.70666e+07 0 0.0111876
0 RoundRobin matvec_std::operator() 75 5.70666e+07 1 0.223301
0 RoundRobin matvec_std::operator() 76 5.70666e+07 0 0.0107983
0 RoundRobin matvec_std::operator() 77 5.70666e+07 1 0.221831
0 RoundRobin matvec_std::operator() 78 5.70666e+07 0 0.0109958
0 RoundRobin matvec_std::operator() 79 5.70666e+07 1 0.224275
0 RoundRobin matvec_std::operator() 80 5.70666e+07 0 0.0108732
0 RoundRobin matvec_std::operator() 81 5.70666e+07 1 0.220745
0 RoundRobin matvec_std::operator() 82 5.70666e+07 0 0.0110107
0 RoundRobin matvec_std::operator() 83 5.70666e+07 1 0.224797
0 RoundRobin matvec_std::operator() 84 5.70666e+07 0 0.0108732
0 RoundRobin matvec_std::operator() 85 5.70666e+07 1 0.220878
0 RoundRobin matvec_std::operator() 86 5.70666e+07 0 0.0108602
0 RoundRobin matvec_std::operator() 87 5.70666e+07 1 0.222594
0 RoundRobin matvec_std::operator() 88 5.70666e+07 0 0.0108288
0 RoundRobin matvec_std::operator() 89 5.70666e+07 1 0.221498
0 RoundRobin matvec_std::operator() 90 5.70666e+07 0 0.0111936
0 RoundRobin matvec_std::operator() 91 5.70666e+07 1 0.224198
0 RoundRobin matvec_std::operator() 92 5.70666e+07 0 0.0110285
0 RoundRobin matvec_std::operator() 93 5.70666e+07 1 0.220827
0 RoundRobin matvec_std::operator() 94 5.70666e+07 0 0.0109608
0 RoundRobin matvec_std::operator() 95 5.70666e+07 1 0.233844
0 RoundRobin matvec_std::operator() 96 5.70666e+07 0 0.0108832
0 RoundRobin matvec_std::operator() 97 5.70666e+07 1 0.221279
0 RoundRobin matvec_std::operator() 98 5.70666e+07 0 0.0109382
0 RoundRobin matvec_std::operator() 99 5.70666e+07 1 0.223943
0 RoundRobin matvec_std::operator() 100 5.70666e+07 0 0.0110844
0 RoundRobin matvec_std::operator() 101 5.70666e+07 0 0.00426658
0 RoundRobin matvec_std::operator() 102 5.70666e+07 0 0.00429855
0 RoundRobin matvec_std::operator() 103 5.70666e+07 0 0.00423339
0 RoundRobin matvec_std::operator() 104 5.70666e+07 0 0.004254
0 RoundRobin matvec_std::operator() 105 5.70666e+07 0 0.00419964
0 RoundRobin matvec_std::operator() 106 5.70666e+07 0 0.00430883
0 RoundRobin matvec_std::operator() 107 5.70666e+07 0 0.00427509
0 RoundRobin matvec_std::operator() 108 5.70666e+07 0 0.00464514
0 RoundRobin matvec_std::operator() 109 5.70666e+07 0 0.00425988
0 RoundRobin matvec_std::operator() 110 5.70666e+07 0 0.00415735
0 RoundRobin matvec_std::operator() 111 5.70666e+07 0 0.00418029
0 RoundRobin matvec_std::operator() 112 5.70666e+07 0 0.00426224
0 RoundRobin matvec_std::operator() 113 5.70666e+07 0 0.00413606
0 RoundRobin matvec_std::operator() 114 5.70666e+07 0 0.00424505
0 RoundRobin matvec_std::operator() 115 5.70666e+07 0 0.00425339
0 RoundRobin matvec_std::operator() 116 5.70666e+07 0 0.00422222
0 RoundRobin matvec_std::operator() 117 5.70666e+07 0 0.00421311
0 RoundRobin matvec_std::operator() 118 5.70666e+07 0 0.00428497
0 RoundRobin matvec_std::operator() 119 5.70666e+07 0 0.00423123
0 RoundRobin matvec_std::operator() 120 5.70666e+07 0 0.00423135
0 RoundRobin matvec_std::operator() 121 5.70666e+07 0 0.00423985
0 RoundRobin matvec_std::operator() 122 5.70666e+07 0 0.00413137
0 RoundRobin matvec_std::operator() 123 5.70666e+07 0 0.00426541
0 RoundRobin matvec_std::operator() 124 5.70666e+07 0 0.00415843
0 RoundRobin matvec_std::operator() 125 5.70666e+07 0 0.00422115
0 RoundRobin matvec_std::operator() 126 5.70666e+07 0 0.00416584
0 RoundRobin matvec_std::operator() 127 5.70666e+07 0 0.00429787
0 RoundRobin matvec_std::operator() 128 5.70666e+07 0 0.00424591
0 RoundRobin matvec_std::operator() 129 5.70666e+07 0 0.00413496
0 RoundRobin matvec_std::operator() 130 5.70666e+07 0 0.00433148
0 RoundRobin matvec_std::operator() 131 5.70666e+07 0 0.0042079
0 RoundRobin matvec_std::operator() 132 5.70666e+07 0 0.00427362
0 RoundRobin matvec_std::operator() 133 5.70666e+07 0 0.00427618
0 RoundRobin matvec_std::operator() 134 5.70666e+07 0 0.0041481
0 RoundRobin matvec_std::operator() 135 5.70666e+07 0 0.00425713
0 RoundRobin matvec_std::operator() 136 5.70666e+07 0 0.00424133
0 RoundRobin matvec_std::operator() 137 5.70666e+07 0 0.00429456
0 RoundRobin matvec_std::operator() 138 5.70666e+07 0 0.00422449
0 RoundRobin matvec_std::operator() 139 5.70666e+07 0 0.0042731
0 RoundRobin matvec_std::operator() 140 5.70666e+07 0 0.0041248
0 RoundRobin matvec_std::operator() 141 5.70666e+07 0 0.00427276
0 RoundRobin matvec_std::operator() 142 5.70666e+07 0 0.00418623
0 RoundRobin matvec_std::operator() 143 5.70666e+07 0 0.0042353
0 RoundRobin matvec_std::operator() 144 5.70666e+07 0 0.00415488
0 RoundRobin matvec_std::operator() 145 5.70666e+07 0 0.00424269
0 RoundRobin matvec_std::operator() 146 5.70666e+07 0 0.00409077
0 RoundRobin matvec_std::operator() 147 5.70666e+07 0 0.00418382
0 RoundRobin matvec_std::operator() 148 5.70666e+07 0 0.0042393
0 RoundRobin matvec_std::operator() 149 5.70666e+07 0 0.00429171
0 RoundRobin matvec_std::operator() 150 5.70666e+07 0 0.00420985
0 RoundRobin matvec_std::operator() 151 5.70666e+07 0 0.00430538
0 RoundRobin matvec_std::operator() 152 5.70666e+07 0 0.00425388
0 RoundRobin matvec_std::operator() 153 5.70666e+07 0 0.00423883
0 RoundRobin matvec_std::operator() 154 5.70666e+07 0 0.00431241
0 RoundRobin matvec_std::operator() 155 5.70666e+07 0 0.00423076
0 RoundRobin matvec_std::operator() 156 5.70666e+07 0 0.00416021
0 RoundRobin matvec_std::operator() 157 5.70666e+07 0 0.00429782
0 RoundRobin matvec_std::operator() 158 5.70666e+07 0 0.00412823
0 RoundRobin matvec_std::operator() 159 5.70666e+07 0 0.00425737
0 RoundRobin matvec_std::operator() 160 5.70666e+07 0 0.00427932
0 RoundRobin matvec_std::operator() 161 5.70666e+07 0 0.0044337
0 RoundRobin matvec_std::operator() 162 5.70666e+07 0 0.00417345
0 RoundRobin matvec_std::operator() 163 5.70666e+07 0 0.00414726
0 RoundRobin matvec_std::operator() 164 5.70666e+07 0 0.00424585
0 RoundRobin matvec_std::operator() 165 5.70666e+07 0 0.00423609
0 RoundRobin matvec_std::operator() 166 5.70666e+07 0 0.00429964
0 RoundRobin matvec_std::operator() 167 5.70666e+07 0 0.00423463
0 RoundRobin matvec_std::operator() 168 5.70666e+07 0 0.00412333
0 RoundRobin matvec_std::operator() 169 5.70666e+07 0 0.00412872
0 RoundRobin matvec_std::operator() 170 5.70666e+07 0 0.00423394
0 RoundRobin matvec_std::operator() 171 5.70666e+07 0 0.00422273
0 RoundRobin matvec_std::operator() 172 5.70666e+07 0 0.00431648
0 RoundRobin matvec_std::operator() 173 5.70666e+07 0 0.00417163
0 RoundRobin matvec_std::operator() 174 5.70666e+07 0 0.00423912
0 RoundRobin matvec_std::operator() 175 5.70666e+07 0 0.0043001
0 RoundRobin matvec_std::operator() 176 5.70666e+07 0 0.0042207
0 RoundRobin matvec_std::operator() 177 5.70666e+07 0 0.00410928
0 RoundRobin matvec_std::operator() 178 5.70666e+07 0 0.00423039
0 RoundRobin matvec_std::operator() 179 5.70666e+07 0 0.00421229
0 RoundRobin matvec_std::operator() 180 5.70666e+07 0 0.00419246
0 RoundRobin matvec_std::operator() 181 5.70666e+07 0 0.00422816
0 RoundRobin matvec_std::operator() 182 5.70666e+07 0 0.00425536
0 RoundRobin matvec_std::operator() 183 5.70666e+07 0 0.00426458
0 RoundRobin matvec_std::operator() 184 5.70666e+07 0 0.00415131
0 RoundRobin matvec_std::operator() 185 5.70666e+07 0 0.00422915
0 RoundRobin matvec_std::operator() 186 5.70666e+07 0 0.00426592
0 RoundRobin matvec_std::operator() 187 5.70666e+07 0 0.00427336
0 RoundRobin matvec_std::operator() 188 5.70666e+07 0 0.00419297
0 RoundRobin matvec_std::operator() 189 5.70666e+07 0 0.00423809
0 RoundRobin matvec_std::operator() 190 5.70666e+07 0 0.00427301
0 RoundRobin matvec_std::operator() 191 5.70666e+07 0 0.00423908
0 RoundRobin matvec_std::operator() 192 5.70666e+07 0 0.00415702
0 RoundRobin matvec_std::operator() 193 5.70666e+07 0 0.00420798
