rankid training region idx f0 policy xtime
0 RoundRobin matvec_std::operator() 0 1.11285e+08 0 0.0195363
0 RoundRobin matvec_std::operator() 1 1.11285e+08 1 0.730176
0 RoundRobin matvec_std::operator() 2 1.11285e+08 0 0.0195748
0 RoundRobin matvec_std::operator() 3 1.11285e+08 1 0.739222
0 RoundRobin matvec_std::operator() 4 1.11285e+08 0 0.0348712
0 RoundRobin matvec_std::operator() 5 1.11285e+08 1 0.680236
0 RoundRobin matvec_std::operator() 6 1.11285e+08 0 0.045344
0 RoundRobin matvec_std::operator() 7 1.11285e+08 1 0.609777
0 RoundRobin matvec_std::operator() 8 1.11285e+08 0 0.0164954
0 RoundRobin matvec_std::operator() 9 1.11285e+08 1 0.587157
0 RoundRobin matvec_std::operator() 10 1.11285e+08 0 0.0164906
0 RoundRobin matvec_std::operator() 11 1.11285e+08 1 0.583496
0 RoundRobin matvec_std::operator() 12 1.11285e+08 0 0.0164458
0 RoundRobin matvec_std::operator() 13 1.11285e+08 1 0.58829
0 RoundRobin matvec_std::operator() 14 1.11285e+08 0 0.0187797
0 RoundRobin matvec_std::operator() 15 1.11285e+08 1 0.574516
0 RoundRobin matvec_std::operator() 16 1.11285e+08 0 0.016399
0 RoundRobin matvec_std::operator() 17 1.11285e+08 1 0.591989
0 RoundRobin matvec_std::operator() 18 1.11285e+08 0 0.0166399
0 RoundRobin matvec_std::operator() 19 1.11285e+08 1 0.60094
0 RoundRobin matvec_std::operator() 20 1.11285e+08 0 0.0375588
0 RoundRobin matvec_std::operator() 21 1.11285e+08 1 0.542561
0 RoundRobin matvec_std::operator() 22 1.11285e+08 0 0.0189049
0 RoundRobin matvec_std::operator() 23 1.11285e+08 1 0.528848
0 RoundRobin matvec_std::operator() 24 1.11285e+08 0 0.0191244
0 RoundRobin matvec_std::operator() 25 1.11285e+08 1 0.532249
0 RoundRobin matvec_std::operator() 26 1.11285e+08 0 0.0189909
0 RoundRobin matvec_std::operator() 27 1.11285e+08 1 0.533582
0 RoundRobin matvec_std::operator() 28 1.11285e+08 0 0.0189078
0 RoundRobin matvec_std::operator() 29 1.11285e+08 1 0.531772
0 RoundRobin matvec_std::operator() 30 1.11285e+08 0 0.0189583
0 RoundRobin matvec_std::operator() 31 1.11285e+08 1 0.531381
0 RoundRobin matvec_std::operator() 32 1.11285e+08 0 0.0188533
0 RoundRobin matvec_std::operator() 33 1.11285e+08 1 0.533006
0 RoundRobin matvec_std::operator() 34 1.11285e+08 0 0.0187731
0 RoundRobin matvec_std::operator() 35 1.11285e+08 1 0.53989
0 RoundRobin matvec_std::operator() 36 1.11285e+08 0 0.0213876
