rankid training region idx f0 policy xtime
0 RoundRobin matvec_std::operator() 0 3.74805e+08 0 0.0707966
0 RoundRobin matvec_std::operator() 1 3.74805e+08 1 2.65366
0 RoundRobin matvec_std::operator() 2 3.74805e+08 0 0.0730615
0 RoundRobin matvec_std::operator() 3 3.74805e+08 1 2.54481
0 RoundRobin matvec_std::operator() 4 3.74805e+08 0 0.0683883
0 RoundRobin matvec_std::operator() 5 3.74805e+08 1 2.51456
0 RoundRobin matvec_std::operator() 6 3.74805e+08 0 0.0687354
0 RoundRobin matvec_std::operator() 7 3.74805e+08 1 2.51968
0 RoundRobin matvec_std::operator() 8 3.74805e+08 0 0.0691767
0 RoundRobin matvec_std::operator() 9 3.74805e+08 1 2.35027
0 RoundRobin matvec_std::operator() 10 3.74805e+08 0 0.0637234
0 RoundRobin matvec_std::operator() 11 3.74805e+08 1 2.34502
0 RoundRobin matvec_std::operator() 12 3.74805e+08 0 0.0638648
0 RoundRobin matvec_std::operator() 13 3.74805e+08 1 2.34781
0 RoundRobin matvec_std::operator() 14 3.74805e+08 0 0.0640528
0 RoundRobin matvec_std::operator() 15 3.74805e+08 1 2.40144
0 RoundRobin matvec_std::operator() 16 3.74805e+08 0 0.0638048
0 RoundRobin matvec_std::operator() 17 3.74805e+08 1 2.39751
0 RoundRobin matvec_std::operator() 18 3.74805e+08 0 0.0638279
0 RoundRobin matvec_std::operator() 19 3.74805e+08 1 2.42131
0 RoundRobin matvec_std::operator() 20 3.74805e+08 0 0.0635778
0 RoundRobin matvec_std::operator() 21 3.74805e+08 1 2.35612
0 RoundRobin matvec_std::operator() 22 3.74805e+08 0 0.0641529
0 RoundRobin matvec_std::operator() 23 3.74805e+08 1 2.2999
0 RoundRobin matvec_std::operator() 24 3.74805e+08 0 0.0647408
0 RoundRobin matvec_std::operator() 25 3.74805e+08 1 2.26537
0 RoundRobin matvec_std::operator() 26 3.74805e+08 0 0.0591277
0 RoundRobin matvec_std::operator() 27 3.74805e+08 1 2.22313
0 RoundRobin matvec_std::operator() 28 3.74805e+08 0 0.0592701
0 RoundRobin matvec_std::operator() 29 3.74805e+08 1 2.19609
0 RoundRobin matvec_std::operator() 30 3.74805e+08 0 0.0593413
0 RoundRobin matvec_std::operator() 31 3.74805e+08 1 2.25534
0 RoundRobin matvec_std::operator() 32 3.74805e+08 0 0.0592441
0 RoundRobin matvec_std::operator() 33 3.74805e+08 1 2.22442
0 RoundRobin matvec_std::operator() 34 3.74805e+08 0 0.0590794
0 RoundRobin matvec_std::operator() 35 3.74805e+08 1 2.242
0 RoundRobin matvec_std::operator() 36 3.74805e+08 0 0.0593725
0 RoundRobin matvec_std::operator() 37 3.74805e+08 1 2.22985
0 RoundRobin matvec_std::operator() 38 3.74805e+08 0 0.0592953
0 RoundRobin matvec_std::operator() 39 3.74805e+08 1 2.27838
0 RoundRobin matvec_std::operator() 40 3.74805e+08 0 0.0589856
0 RoundRobin matvec_std::operator() 41 3.74805e+08 1 2.30926
0 RoundRobin matvec_std::operator() 42 3.74805e+08 0 0.0609996
0 RoundRobin matvec_std::operator() 43 3.74805e+08 1 2.27853
0 RoundRobin matvec_std::operator() 44 3.74805e+08 0 0.0608928
0 RoundRobin matvec_std::operator() 45 3.74805e+08 1 2.28456
0 RoundRobin matvec_std::operator() 46 3.74805e+08 0 0.0607225
0 RoundRobin matvec_std::operator() 47 3.74805e+08 1 2.32026
0 RoundRobin matvec_std::operator() 48 3.74805e+08 0 0.0610973
0 RoundRobin matvec_std::operator() 49 3.74805e+08 1 2.2796
0 RoundRobin matvec_std::operator() 50 3.74805e+08 0 0.0625542
0 RoundRobin matvec_std::operator() 51 3.74805e+08 1 2.30487
0 RoundRobin matvec_std::operator() 52 3.74805e+08 0 0.0601442
0 RoundRobin matvec_std::operator() 53 3.74805e+08 1 2.27654
0 RoundRobin matvec_std::operator() 54 3.74805e+08 0 0.0706958
0 RoundRobin matvec_std::operator() 55 3.74805e+08 1 2.33075
0 RoundRobin matvec_std::operator() 56 3.74805e+08 0 0.0595014
0 RoundRobin matvec_std::operator() 57 3.74805e+08 1 2.27454
0 RoundRobin matvec_std::operator() 58 3.74805e+08 0 0.0598167
0 RoundRobin matvec_std::operator() 59 3.74805e+08 1 2.31556
0 RoundRobin matvec_std::operator() 60 3.74805e+08 0 0.0595585
0 RoundRobin matvec_std::operator() 61 3.74805e+08 1 2.25446
0 RoundRobin matvec_std::operator() 62 3.74805e+08 0 0.0595639
0 RoundRobin matvec_std::operator() 63 3.74805e+08 1 2.28159
0 RoundRobin matvec_std::operator() 64 3.74805e+08 0 0.0596974
0 RoundRobin matvec_std::operator() 65 3.74805e+08 1 2.27504
0 RoundRobin matvec_std::operator() 66 3.74805e+08 0 0.0595922
0 RoundRobin matvec_std::operator() 67 3.74805e+08 1 2.25161
0 RoundRobin matvec_std::operator() 68 3.74805e+08 0 0.059758
0 RoundRobin matvec_std::operator() 69 3.74805e+08 1 2.28239
0 RoundRobin matvec_std::operator() 70 3.74805e+08 0 0.0599106
0 RoundRobin matvec_std::operator() 71 3.74805e+08 1 2.30258
0 RoundRobin matvec_std::operator() 72 3.74805e+08 0 0.0604566
0 RoundRobin matvec_std::operator() 73 3.74805e+08 1 2.27924
0 RoundRobin matvec_std::operator() 74 3.74805e+08 0 0.0594002
0 RoundRobin matvec_std::operator() 75 3.74805e+08 1 2.3334
0 RoundRobin matvec_std::operator() 76 3.74805e+08 0 0.0589372
0 RoundRobin matvec_std::operator() 77 3.74805e+08 1 2.26044
0 RoundRobin matvec_std::operator() 78 3.74805e+08 0 0.0591532
0 RoundRobin matvec_std::operator() 79 3.74805e+08 1 2.28322
0 RoundRobin matvec_std::operator() 80 3.74805e+08 0 0.0588552
0 RoundRobin matvec_std::operator() 81 3.74805e+08 1 2.23448
0 RoundRobin matvec_std::operator() 82 3.74805e+08 0 0.0586931
0 RoundRobin matvec_std::operator() 83 3.74805e+08 1 2.31065
0 RoundRobin matvec_std::operator() 84 3.74805e+08 0 0.0586427
0 RoundRobin matvec_std::operator() 85 3.74805e+08 1 2.29755
0 RoundRobin matvec_std::operator() 86 3.74805e+08 0 0.0603328
0 RoundRobin matvec_std::operator() 87 3.74805e+08 1 2.22769
0 RoundRobin matvec_std::operator() 88 3.74805e+08 0 0.0588233
0 RoundRobin matvec_std::operator() 89 3.74805e+08 1 2.20767
0 RoundRobin matvec_std::operator() 90 3.74805e+08 0 0.0588759
0 RoundRobin matvec_std::operator() 91 3.74805e+08 1 2.27416
0 RoundRobin matvec_std::operator() 92 3.74805e+08 0 0.0593285
0 RoundRobin matvec_std::operator() 93 3.74805e+08 1 2.22009
0 RoundRobin matvec_std::operator() 94 3.74805e+08 0 0.0593881
0 RoundRobin matvec_std::operator() 95 3.74805e+08 1 2.2825
0 RoundRobin matvec_std::operator() 96 3.74805e+08 0 0.0590791
0 RoundRobin matvec_std::operator() 97 3.74805e+08 1 2.23589
0 RoundRobin matvec_std::operator() 98 3.74805e+08 0 0.0586577
0 RoundRobin matvec_std::operator() 99 3.74805e+08 1 2.26103
0 RoundRobin matvec_std::operator() 100 3.74805e+08 0 0.0589431
0 RoundRobin matvec_std::operator() 101 3.74805e+08 0 0.0561614
