rankid training region idx f0 policy xtime
0 RoundRobin matvec_std::operator() 0 1.48036e+08 0 0.0266341
0 RoundRobin matvec_std::operator() 1 1.48036e+08 1 1.02079
0 RoundRobin matvec_std::operator() 2 1.48036e+08 0 0.0268201
0 RoundRobin matvec_std::operator() 3 1.48036e+08 1 1.0079
0 RoundRobin matvec_std::operator() 4 1.48036e+08 0 0.0423612
0 RoundRobin matvec_std::operator() 5 1.48036e+08 1 0.939745
0 RoundRobin matvec_std::operator() 6 1.48036e+08 0 0.024313
0 RoundRobin matvec_std::operator() 7 1.48036e+08 1 0.917023
0 RoundRobin matvec_std::operator() 8 1.48036e+08 0 0.0243139
0 RoundRobin matvec_std::operator() 9 1.48036e+08 1 0.907374
0 RoundRobin matvec_std::operator() 10 1.48036e+08 0 0.0241347
0 RoundRobin matvec_std::operator() 11 1.48036e+08 1 0.908458
0 RoundRobin matvec_std::operator() 12 1.48036e+08 0 0.0238397
0 RoundRobin matvec_std::operator() 13 1.48036e+08 1 0.917116
0 RoundRobin matvec_std::operator() 14 1.48036e+08 0 0.0241005
0 RoundRobin matvec_std::operator() 15 1.48036e+08 1 0.911363
0 RoundRobin matvec_std::operator() 16 1.48036e+08 0 0.024566
0 RoundRobin matvec_std::operator() 17 1.48036e+08 1 0.896291
0 RoundRobin matvec_std::operator() 18 1.48036e+08 0 0.0231068
0 RoundRobin matvec_std::operator() 19 1.48036e+08 1 0.885879
0 RoundRobin matvec_std::operator() 20 1.48036e+08 0 0.0229584
0 RoundRobin matvec_std::operator() 21 1.48036e+08 1 0.879886
0 RoundRobin matvec_std::operator() 22 1.48036e+08 0 0.0228855
0 RoundRobin matvec_std::operator() 23 1.48036e+08 1 0.884544
0 RoundRobin matvec_std::operator() 24 1.48036e+08 0 0.0230681
0 RoundRobin matvec_std::operator() 25 1.48036e+08 1 0.879486
0 RoundRobin matvec_std::operator() 26 1.48036e+08 0 0.0228532
0 RoundRobin matvec_std::operator() 27 1.48036e+08 1 0.884973
0 RoundRobin matvec_std::operator() 28 1.48036e+08 0 0.0228511
0 RoundRobin matvec_std::operator() 29 1.48036e+08 1 0.880768
0 RoundRobin matvec_std::operator() 30 1.48036e+08 0 0.0232437
0 RoundRobin matvec_std::operator() 31 1.48036e+08 1 0.905501
0 RoundRobin matvec_std::operator() 32 1.48036e+08 0 0.0233209
0 RoundRobin matvec_std::operator() 33 1.48036e+08 1 0.87826
0 RoundRobin matvec_std::operator() 34 1.48036e+08 0 0.0231023
0 RoundRobin matvec_std::operator() 35 1.48036e+08 1 0.884052
0 RoundRobin matvec_std::operator() 36 1.48036e+08 0 0.022865
0 RoundRobin matvec_std::operator() 37 1.48036e+08 1 0.896353
0 RoundRobin matvec_std::operator() 38 1.48036e+08 0 0.0227751
