rankid,training,region,idx,f0,policy,xtime
0,RoundRobin,matvec_std::operator(),0,57066624,0,0.00588372
0,RoundRobin,matvec_std::operator(),1,57066624,1,0.26949292
0,RoundRobin,matvec_std::operator(),2,57066624,0,0.010166147
0,RoundRobin,matvec_std::operator(),3,57066624,1,0.255426446
0,RoundRobin,matvec_std::operator(),4,57066624,0,0.009708073
0,RoundRobin,matvec_std::operator(),5,57066624,1,0.252001306
0,RoundRobin,matvec_std::operator(),6,57066624,0,0.009804734
0,RoundRobin,matvec_std::operator(),7,57066624,1,0.260799548
0,RoundRobin,matvec_std::operator(),8,57066624,0,0.009745853
0,RoundRobin,matvec_std::operator(),9,57066624,1,0.251586414
0,RoundRobin,matvec_std::operator(),10,57066624,0,0.009878457
0,RoundRobin,matvec_std::operator(),11,57066624,1,0.271854131
0,RoundRobin,matvec_std::operator(),12,57066624,0,0.00984036
0,RoundRobin,matvec_std::operator(),13,57066624,1,0.256538623
0,RoundRobin,matvec_std::operator(),14,57066624,0,0.009971181
0,RoundRobin,matvec_std::operator(),15,57066624,1,0.255908693
0,RoundRobin,matvec_std::operator(),16,57066624,0,0.009762979
0,RoundRobin,matvec_std::operator(),17,57066624,1,0.267430996
0,RoundRobin,matvec_std::operator(),18,57066624,0,0.009710255
0,RoundRobin,matvec_std::operator(),19,57066624,1,0.255356392
0,RoundRobin,matvec_std::operator(),20,57066624,0,0.009935151
0,RoundRobin,matvec_std::operator(),21,57066624,1,0.251517756
0,RoundRobin,matvec_std::operator(),22,57066624,0,0.010129899
0,RoundRobin,matvec_std::operator(),23,57066624,1,0.255385756
0,RoundRobin,matvec_std::operator(),24,57066624,0,0.010003832
0,RoundRobin,matvec_std::operator(),25,57066624,1,0.253446373
0,RoundRobin,matvec_std::operator(),26,57066624,0,0.011292079
0,RoundRobin,matvec_std::operator(),27,57066624,1,0.254367477
0,RoundRobin,matvec_std::operator(),28,57066624,0,0.009977441
0,RoundRobin,matvec_std::operator(),29,57066624,1,0.24888562
0,RoundRobin,matvec_std::operator(),30,57066624,0,0.009936579
0,RoundRobin,matvec_std::operator(),31,57066624,1,0.264080663
0,RoundRobin,matvec_std::operator(),32,57066624,0,0.010042641
0,RoundRobin,matvec_std::operator(),33,57066624,1,0.250107793
0,RoundRobin,matvec_std::operator(),34,57066624,0,0.010069891
0,RoundRobin,matvec_std::operator(),35,57066624,1,0.261490035
0,RoundRobin,matvec_std::operator(),36,57066624,0,0.010111294
0,RoundRobin,matvec_std::operator(),37,57066624,1,0.250169569
0,RoundRobin,matvec_std::operator(),38,57066624,0,0.010014788
0,RoundRobin,matvec_std::operator(),39,57066624,1,0.251831917
0,RoundRobin,matvec_std::operator(),40,57066624,0,0.010010013
0,RoundRobin,matvec_std::operator(),41,57066624,1,0.24931313
0,RoundRobin,matvec_std::operator(),42,57066624,0,0.010078876
0,RoundRobin,matvec_std::operator(),43,57066624,1,0.295080214
