rankid,training,region,idx,f0,policy,xtime
0,RoundRobin,matvec_std::operator(),0,111284640,0,0.021354688
0,RoundRobin,matvec_std::operator(),1,111284640,1,0.734902225
0,RoundRobin,matvec_std::operator(),2,111284640,0,0.020125166
0,RoundRobin,matvec_std::operator(),3,111284640,1,0.772224099
0,RoundRobin,matvec_std::operator(),4,111284640,0,0.041690086
0,RoundRobin,matvec_std::operator(),5,111284640,1,0.660745783
0,RoundRobin,matvec_std::operator(),6,111284640,0,0.016905664
0,RoundRobin,matvec_std::operator(),7,111284640,1,0.653687491
0,RoundRobin,matvec_std::operator(),8,111284640,0,0.016933872
0,RoundRobin,matvec_std::operator(),9,111284640,1,0.662181589
0,RoundRobin,matvec_std::operator(),10,111284640,0,0.017203483
0,RoundRobin,matvec_std::operator(),11,111284640,1,0.652480424
0,RoundRobin,matvec_std::operator(),12,111284640,0,0.017159823
0,RoundRobin,matvec_std::operator(),13,111284640,1,0.65608031
0,RoundRobin,matvec_std::operator(),14,111284640,0,0.017422082
0,RoundRobin,matvec_std::operator(),15,111284640,1,0.688018163
0,RoundRobin,matvec_std::operator(),16,111284640,0,0.042462994
0,RoundRobin,matvec_std::operator(),17,111284640,1,0.588918016
0,RoundRobin,matvec_std::operator(),18,111284640,0,0.016511495
0,RoundRobin,matvec_std::operator(),19,111284640,1,0.581618621
0,RoundRobin,matvec_std::operator(),20,111284640,0,0.016872318
0,RoundRobin,matvec_std::operator(),21,111284640,1,0.588119927
0,RoundRobin,matvec_std::operator(),22,111284640,0,0.016007288
0,RoundRobin,matvec_std::operator(),23,111284640,1,0.58331132
0,RoundRobin,matvec_std::operator(),24,111284640,0,0.016211098
0,RoundRobin,matvec_std::operator(),25,111284640,1,0.573377133
0,RoundRobin,matvec_std::operator(),26,111284640,0,0.016507297
0,RoundRobin,matvec_std::operator(),27,111284640,1,0.584090309
0,RoundRobin,matvec_std::operator(),28,111284640,0,0.016049197
0,RoundRobin,matvec_std::operator(),29,111284640,1,0.57924266
0,RoundRobin,matvec_std::operator(),30,111284640,0,0.01614701
0,RoundRobin,matvec_std::operator(),31,111284640,1,0.578155938
0,RoundRobin,matvec_std::operator(),32,111284640,0,0.016375147
0,RoundRobin,matvec_std::operator(),33,111284640,1,0.596470015
0,RoundRobin,matvec_std::operator(),34,111284640,0,0.016314369
0,RoundRobin,matvec_std::operator(),35,111284640,1,0.594307436
0,RoundRobin,matvec_std::operator(),36,111284640,0,0.0167049
0,RoundRobin,matvec_std::operator(),37,111284640,1,0.569343608
0,RoundRobin,matvec_std::operator(),38,111284640,0,0.017190551
0,RoundRobin,matvec_std::operator(),39,111284640,1,0.556051416
0,RoundRobin,matvec_std::operator(),40,111284640,0,0.016957973
0,RoundRobin,matvec_std::operator(),41,111284640,1,0.552603238
0,RoundRobin,matvec_std::operator(),42,111284640,0,0.016973179
0,RoundRobin,matvec_std::operator(),43,111284640,1,0.555537549
0,RoundRobin,matvec_std::operator(),44,111284640,0,0.016783402
0,RoundRobin,matvec_std::operator(),45,111284640,1,0.550690343
0,RoundRobin,matvec_std::operator(),46,111284640,0,0.016931795
0,RoundRobin,matvec_std::operator(),47,111284640,1,0.560041049
0,RoundRobin,matvec_std::operator(),48,111284640,0,0.016953974
0,RoundRobin,matvec_std::operator(),49,111284640,1,0.555229548
