rankid,training,region,idx,f0,policy,xtime
0,RoundRobin,matvec_std::operator(),0,192100032,0,0.055408566
0,RoundRobin,matvec_std::operator(),1,192100032,1,1.279829916
0,RoundRobin,matvec_std::operator(),2,192100032,0,0.032800348
0,RoundRobin,matvec_std::operator(),3,192100032,1,1.221892902
0,RoundRobin,matvec_std::operator(),4,192100032,0,0.034116173
0,RoundRobin,matvec_std::operator(),5,192100032,1,1.227905732
0,RoundRobin,matvec_std::operator(),6,192100032,0,0.041825861
0,RoundRobin,matvec_std::operator(),7,192100032,1,1.223215336
0,RoundRobin,matvec_std::operator(),8,192100032,0,0.036754232
0,RoundRobin,matvec_std::operator(),9,192100032,1,1.182382142
0,RoundRobin,matvec_std::operator(),10,192100032,0,0.032283756
0,RoundRobin,matvec_std::operator(),11,192100032,1,1.161444561
0,RoundRobin,matvec_std::operator(),12,192100032,0,0.032605365
0,RoundRobin,matvec_std::operator(),13,192100032,1,1.163658533
0,RoundRobin,matvec_std::operator(),14,192100032,0,0.032724474
0,RoundRobin,matvec_std::operator(),15,192100032,1,1.167729462
0,RoundRobin,matvec_std::operator(),16,192100032,0,0.032297419
0,RoundRobin,matvec_std::operator(),17,192100032,1,1.160245811
0,RoundRobin,matvec_std::operator(),18,192100032,0,0.031934568
0,RoundRobin,matvec_std::operator(),19,192100032,1,1.168525788
0,RoundRobin,matvec_std::operator(),20,192100032,0,0.032177555
0,RoundRobin,matvec_std::operator(),21,192100032,1,1.165383898
0,RoundRobin,matvec_std::operator(),22,192100032,0,0.031993616
0,RoundRobin,matvec_std::operator(),23,192100032,1,1.1572728
0,RoundRobin,matvec_std::operator(),24,192100032,0,0.032070972
0,RoundRobin,matvec_std::operator(),25,192100032,1,1.19359643
0,RoundRobin,matvec_std::operator(),26,192100032,0,0.06272271
0,RoundRobin,matvec_std::operator(),27,192100032,1,1.089346362
0,RoundRobin,matvec_std::operator(),28,192100032,0,0.029900959
0,RoundRobin,matvec_std::operator(),29,192100032,1,1.087322117
0,RoundRobin,matvec_std::operator(),30,192100032,0,0.029629482
0,RoundRobin,matvec_std::operator(),31,192100032,1,1.09498435
0,RoundRobin,matvec_std::operator(),32,192100032,0,0.029672412
0,RoundRobin,matvec_std::operator(),33,192100032,1,1.073421623
0,RoundRobin,matvec_std::operator(),34,192100032,0,0.029830199
0,RoundRobin,matvec_std::operator(),35,192100032,1,1.089632324
0,RoundRobin,matvec_std::operator(),36,192100032,0,0.030726933
0,RoundRobin,matvec_std::operator(),37,192100032,1,1.084045108
