rankid,training,region,idx,f0,policy,xtime
0,RoundRobin,matvec_std::operator(),0,148035888,0,0.030829403
0,RoundRobin,matvec_std::operator(),1,148035888,1,0.949790468
0,RoundRobin,matvec_std::operator(),2,148035888,0,0.044847072
0,RoundRobin,matvec_std::operator(),3,148035888,1,0.896648843
0,RoundRobin,matvec_std::operator(),4,148035888,0,0.022585668
0,RoundRobin,matvec_std::operator(),5,148035888,1,0.868588378
0,RoundRobin,matvec_std::operator(),6,148035888,0,0.022710003
0,RoundRobin,matvec_std::operator(),7,148035888,1,0.869219901
0,RoundRobin,matvec_std::operator(),8,148035888,0,0.032888283
0,RoundRobin,matvec_std::operator(),9,148035888,1,0.875717882
0,RoundRobin,matvec_std::operator(),10,148035888,0,0.045089639
0,RoundRobin,matvec_std::operator(),11,148035888,1,0.806889989
0,RoundRobin,matvec_std::operator(),12,148035888,0,0.020569697
0,RoundRobin,matvec_std::operator(),13,148035888,1,0.80015007
0,RoundRobin,matvec_std::operator(),14,148035888,0,0.034944058
0,RoundRobin,matvec_std::operator(),15,148035888,1,0.726930523
0,RoundRobin,matvec_std::operator(),16,148035888,0,0.022360859
0,RoundRobin,matvec_std::operator(),17,148035888,1,0.709204496
0,RoundRobin,matvec_std::operator(),18,148035888,0,0.022434969
0,RoundRobin,matvec_std::operator(),19,148035888,1,0.722325175
0,RoundRobin,matvec_std::operator(),20,148035888,0,0.022520367
0,RoundRobin,matvec_std::operator(),21,148035888,1,0.702102115
0,RoundRobin,matvec_std::operator(),22,148035888,0,0.022566255
0,RoundRobin,matvec_std::operator(),23,148035888,1,0.721925009
0,RoundRobin,matvec_std::operator(),24,148035888,0,0.022310461
0,RoundRobin,matvec_std::operator(),25,148035888,1,0.716710441
0,RoundRobin,matvec_std::operator(),26,148035888,0,0.022349916
0,RoundRobin,matvec_std::operator(),27,148035888,1,0.726054107
0,RoundRobin,matvec_std::operator(),28,148035888,0,0.02238608
0,RoundRobin,matvec_std::operator(),29,148035888,1,0.740768375
0,RoundRobin,matvec_std::operator(),30,148035888,0,0.022346841
0,RoundRobin,matvec_std::operator(),31,148035888,1,0.721710206
0,RoundRobin,matvec_std::operator(),32,148035888,0,0.023117451
0,RoundRobin,matvec_std::operator(),33,148035888,1,0.78990899
0,RoundRobin,matvec_std::operator(),34,148035888,0,0.020912241
0,RoundRobin,matvec_std::operator(),35,148035888,1,0.773811469
0,RoundRobin,matvec_std::operator(),36,148035888,0,0.021046278
0,RoundRobin,matvec_std::operator(),37,148035888,1,0.767761219
0,RoundRobin,matvec_std::operator(),38,148035888,0,0.021004025
0,RoundRobin,matvec_std::operator(),39,148035888,1,0.781365336
0,RoundRobin,matvec_std::operator(),40,148035888,0,0.020943542
0,RoundRobin,matvec_std::operator(),41,148035888,1,0.762558063
0,RoundRobin,matvec_std::operator(),42,148035888,0,0.020905284
0,RoundRobin,matvec_std::operator(),43,148035888,1,0.771551743
0,RoundRobin,matvec_std::operator(),44,148035888,0,0.020915329
0,RoundRobin,matvec_std::operator(),45,148035888,1,0.776471751
0,RoundRobin,matvec_std::operator(),46,148035888,0,0.02096207
0,RoundRobin,matvec_std::operator(),47,148035888,1,0.756683394
0,RoundRobin,matvec_std::operator(),48,148035888,0,0.021203475
0,RoundRobin,matvec_std::operator(),49,148035888,1,0.766845942
0,RoundRobin,matvec_std::operator(),50,148035888,0,0.020927391
0,RoundRobin,matvec_std::operator(),51,148035888,1,0.762766415
0,RoundRobin,matvec_std::operator(),52,148035888,0,0.021014943
0,RoundRobin,matvec_std::operator(),53,148035888,1,0.763668126
0,RoundRobin,matvec_std::operator(),54,148035888,0,0.021018345
0,RoundRobin,matvec_std::operator(),55,148035888,1,0.769304114
0,RoundRobin,matvec_std::operator(),56,148035888,0,0.02100925
0,RoundRobin,matvec_std::operator(),57,148035888,1,0.763302189
0,RoundRobin,matvec_std::operator(),58,148035888,0,0.021080116
0,RoundRobin,matvec_std::operator(),59,148035888,1,0.840072422
0,RoundRobin,matvec_std::operator(),60,148035888,0,0.021830067
0,RoundRobin,matvec_std::operator(),61,148035888,1,0.863557983
0,RoundRobin,matvec_std::operator(),62,148035888,0,0.021857936
0,RoundRobin,matvec_std::operator(),63,148035888,1,0.927600139
0,RoundRobin,matvec_std::operator(),64,148035888,0,0.024170174
0,RoundRobin,matvec_std::operator(),65,148035888,1,0.885813377
0,RoundRobin,matvec_std::operator(),66,148035888,0,0.024296475
0,RoundRobin,matvec_std::operator(),67,148035888,1,0.910616589
0,RoundRobin,matvec_std::operator(),68,148035888,0,0.024308432
0,RoundRobin,matvec_std::operator(),69,148035888,1,0.90915538
0,RoundRobin,matvec_std::operator(),70,148035888,0,0.024190429
0,RoundRobin,matvec_std::operator(),71,148035888,1,0.923154485
0,RoundRobin,matvec_std::operator(),72,148035888,0,0.024355256
0,RoundRobin,matvec_std::operator(),73,148035888,1,0.910978932
0,RoundRobin,matvec_std::operator(),74,148035888,0,0.024175352
0,RoundRobin,matvec_std::operator(),75,148035888,1,0.922065822
0,RoundRobin,matvec_std::operator(),76,148035888,0,0.02430361
0,RoundRobin,matvec_std::operator(),77,148035888,1,0.898527851
0,RoundRobin,matvec_std::operator(),78,148035888,0,0.024462268
0,RoundRobin,matvec_std::operator(),79,148035888,1,0.940090625
0,RoundRobin,matvec_std::operator(),80,148035888,0,0.024240283
0,RoundRobin,matvec_std::operator(),81,148035888,1,0.904678652
0,RoundRobin,matvec_std::operator(),82,148035888,0,0.024443642
0,RoundRobin,matvec_std::operator(),83,148035888,1,0.911245003
0,RoundRobin,matvec_std::operator(),84,148035888,0,0.02411005
0,RoundRobin,matvec_std::operator(),85,148035888,1,0.900655689
0,RoundRobin,matvec_std::operator(),86,148035888,0,0.024081105
0,RoundRobin,matvec_std::operator(),87,148035888,1,0.920118802
0,RoundRobin,matvec_std::operator(),88,148035888,0,0.024298125
0,RoundRobin,matvec_std::operator(),89,148035888,1,0.911654282
0,RoundRobin,matvec_std::operator(),90,148035888,0,0.024068777
0,RoundRobin,matvec_std::operator(),91,148035888,1,0.905353013
0,RoundRobin,matvec_std::operator(),92,148035888,0,0.024135508
0,RoundRobin,matvec_std::operator(),93,148035888,1,0.90210438
0,RoundRobin,matvec_std::operator(),94,148035888,0,0.024356234
0,RoundRobin,matvec_std::operator(),95,148035888,1,0.920591885
0,RoundRobin,matvec_std::operator(),96,148035888,0,0.024283052
0,RoundRobin,matvec_std::operator(),97,148035888,1,0.893845381
0,RoundRobin,matvec_std::operator(),98,148035888,0,0.024251387
0,RoundRobin,matvec_std::operator(),99,148035888,1,0.910552023
0,RoundRobin,matvec_std::operator(),100,148035888,0,0.02409887
0,RoundRobin,matvec_std::operator(),101,148035888,0,0.022989729
0,RoundRobin,matvec_std::operator(),102,148035888,0,0.022843852
0,RoundRobin,matvec_std::operator(),103,148035888,0,0.023019245
0,RoundRobin,matvec_std::operator(),104,148035888,0,0.022763469
0,RoundRobin,matvec_std::operator(),105,148035888,0,0.023159556
0,RoundRobin,matvec_std::operator(),106,148035888,0,0.022965307
0,RoundRobin,matvec_std::operator(),107,148035888,0,0.023025189
0,RoundRobin,matvec_std::operator(),108,148035888,0,0.022981878
0,RoundRobin,matvec_std::operator(),109,148035888,0,0.022920003
0,RoundRobin,matvec_std::operator(),110,148035888,0,0.022915962
0,RoundRobin,matvec_std::operator(),111,148035888,0,0.023078096
0,RoundRobin,matvec_std::operator(),112,148035888,0,0.022963742
0,RoundRobin,matvec_std::operator(),113,148035888,0,0.023041035
0,RoundRobin,matvec_std::operator(),114,148035888,0,0.022959783
0,RoundRobin,matvec_std::operator(),115,148035888,0,0.022981505
0,RoundRobin,matvec_std::operator(),116,148035888,0,0.023232088
0,RoundRobin,matvec_std::operator(),117,148035888,0,0.023094262
0,RoundRobin,matvec_std::operator(),118,148035888,0,0.023036792
0,RoundRobin,matvec_std::operator(),119,148035888,0,0.023398673
0,RoundRobin,matvec_std::operator(),120,148035888,0,0.022836896
0,RoundRobin,matvec_std::operator(),121,148035888,0,0.022843694
0,RoundRobin,matvec_std::operator(),122,148035888,0,0.022957224
0,RoundRobin,matvec_std::operator(),123,148035888,0,0.022923952
0,RoundRobin,matvec_std::operator(),124,148035888,0,0.022871989
0,RoundRobin,matvec_std::operator(),125,148035888,0,0.022915632
