rankid,training,region,idx,f0,policy,xtime
0,RoundRobin,matvec_std::operator(),0,7189057,0,0.000928305
0,RoundRobin,matvec_std::operator(),1,7189057,1,0.024876349
0,RoundRobin,matvec_std::operator(),2,7189057,0,0.000436922
0,RoundRobin,matvec_std::operator(),3,7189057,1,0.029549703
0,RoundRobin,matvec_std::operator(),4,7189057,0,0.000331893
0,RoundRobin,matvec_std::operator(),5,7189057,1,0.02865032
0,RoundRobin,matvec_std::operator(),6,7189057,0,0.000373381
0,RoundRobin,matvec_std::operator(),7,7189057,1,0.030051306
0,RoundRobin,matvec_std::operator(),8,7189057,0,0.000344547
0,RoundRobin,matvec_std::operator(),9,7189057,1,0.029206775
0,RoundRobin,matvec_std::operator(),10,7189057,0,0.00034602
0,RoundRobin,matvec_std::operator(),11,7189057,1,0.029180832
0,RoundRobin,matvec_std::operator(),12,7189057,0,0.000328485
0,RoundRobin,matvec_std::operator(),13,7189057,1,0.026780221
0,RoundRobin,matvec_std::operator(),14,7189057,0,0.000343884
0,RoundRobin,matvec_std::operator(),15,7189057,1,0.030078296
0,RoundRobin,matvec_std::operator(),16,7189057,0,0.000329158
0,RoundRobin,matvec_std::operator(),17,7189057,1,0.029550043
0,RoundRobin,matvec_std::operator(),18,7189057,0,0.000417759
0,RoundRobin,matvec_std::operator(),19,7189057,1,0.030255273
0,RoundRobin,matvec_std::operator(),20,7189057,0,0.000327817
0,RoundRobin,matvec_std::operator(),21,7189057,1,0.029865169
0,RoundRobin,matvec_std::operator(),22,7189057,0,0.001107069
0,RoundRobin,matvec_std::operator(),23,7189057,1,0.030441878
0,RoundRobin,matvec_std::operator(),24,7189057,0,0.000344985
0,RoundRobin,matvec_std::operator(),25,7189057,1,0.029355643
0,RoundRobin,matvec_std::operator(),26,7189057,0,0.000350825
0,RoundRobin,matvec_std::operator(),27,7189057,1,0.029877173
0,RoundRobin,matvec_std::operator(),28,7189057,0,0.000342083
0,RoundRobin,matvec_std::operator(),29,7189057,1,0.029539428
0,RoundRobin,matvec_std::operator(),30,7189057,0,0.000338821
0,RoundRobin,matvec_std::operator(),31,7189057,1,0.030299139
0,RoundRobin,matvec_std::operator(),32,7189057,0,0.000321488
0,RoundRobin,matvec_std::operator(),33,7189057,1,0.02940108
0,RoundRobin,matvec_std::operator(),34,7189057,0,0.000341999
0,RoundRobin,matvec_std::operator(),35,7189057,1,0.02989338
0,RoundRobin,matvec_std::operator(),36,7189057,0,0.000318738
0,RoundRobin,matvec_std::operator(),37,7189057,1,0.03016269
0,RoundRobin,matvec_std::operator(),38,7189057,0,0.000335614
0,RoundRobin,matvec_std::operator(),39,7189057,1,0.030596822
0,RoundRobin,matvec_std::operator(),40,7189057,0,0.000348042
0,RoundRobin,matvec_std::operator(),41,7189057,1,0.029511613
0,RoundRobin,matvec_std::operator(),42,7189057,0,0.000321238
0,RoundRobin,matvec_std::operator(),43,7189057,1,0.030345818
0,RoundRobin,matvec_std::operator(),44,7189057,0,0.000343725
0,RoundRobin,matvec_std::operator(),45,7189057,1,0.029327213
0,RoundRobin,matvec_std::operator(),46,7189057,0,0.000320518
0,RoundRobin,matvec_std::operator(),47,7189057,1,0.03045132
0,RoundRobin,matvec_std::operator(),48,7189057,0,0.000327617
0,RoundRobin,matvec_std::operator(),49,7189057,1,0.029641516
0,RoundRobin,matvec_std::operator(),50,7189057,0,0.000309225
0,RoundRobin,matvec_std::operator(),51,7189057,1,0.02978648
0,RoundRobin,matvec_std::operator(),52,7189057,0,0.000338306
0,RoundRobin,matvec_std::operator(),53,7189057,1,0.029390781
0,RoundRobin,matvec_std::operator(),54,7189057,0,0.000323652
0,RoundRobin,matvec_std::operator(),55,7189057,1,0.030056019
0,RoundRobin,matvec_std::operator(),56,7189057,0,0.000307229
0,RoundRobin,matvec_std::operator(),57,7189057,1,0.029423469
0,RoundRobin,matvec_std::operator(),58,7189057,0,0.00033699
0,RoundRobin,matvec_std::operator(),59,7189057,1,0.029770485
0,RoundRobin,matvec_std::operator(),60,7189057,0,0.000342049
0,RoundRobin,matvec_std::operator(),61,7189057,1,0.029318639
0,RoundRobin,matvec_std::operator(),62,7189057,0,0.000320579
0,RoundRobin,matvec_std::operator(),63,7189057,1,0.02913776
0,RoundRobin,matvec_std::operator(),64,7189057,0,0.000322494
0,RoundRobin,matvec_std::operator(),65,7189057,1,0.029217511
0,RoundRobin,matvec_std::operator(),66,7189057,0,0.000343577
0,RoundRobin,matvec_std::operator(),67,7189057,1,0.028903163
0,RoundRobin,matvec_std::operator(),68,7189057,0,0.000327687
0,RoundRobin,matvec_std::operator(),69,7189057,1,0.029578585
0,RoundRobin,matvec_std::operator(),70,7189057,0,0.000324215
0,RoundRobin,matvec_std::operator(),71,7189057,1,0.029589247
0,RoundRobin,matvec_std::operator(),72,7189057,0,0.000323398
0,RoundRobin,matvec_std::operator(),73,7189057,1,0.029093032
0,RoundRobin,matvec_std::operator(),74,7189057,0,0.000366926
0,RoundRobin,matvec_std::operator(),75,7189057,1,0.029703206
0,RoundRobin,matvec_std::operator(),76,7189057,0,0.000329056
0,RoundRobin,matvec_std::operator(),77,7189057,1,0.029196514
0,RoundRobin,matvec_std::operator(),78,7189057,0,0.00033915
0,RoundRobin,matvec_std::operator(),79,7189057,1,0.031744149
0,RoundRobin,matvec_std::operator(),80,7189057,0,0.000712791
0,RoundRobin,matvec_std::operator(),81,7189057,1,0.02931825
0,RoundRobin,matvec_std::operator(),82,7189057,0,0.000537826
0,RoundRobin,matvec_std::operator(),83,7189057,1,0.029953705
0,RoundRobin,matvec_std::operator(),84,7189057,0,0.000522325
0,RoundRobin,matvec_std::operator(),85,7189057,1,0.029644768
0,RoundRobin,matvec_std::operator(),86,7189057,0,0.000500205
0,RoundRobin,matvec_std::operator(),87,7189057,1,0.030279961
0,RoundRobin,matvec_std::operator(),88,7189057,0,0.000492846
0,RoundRobin,matvec_std::operator(),89,7189057,1,0.029851423
0,RoundRobin,matvec_std::operator(),90,7189057,0,0.000515968
0,RoundRobin,matvec_std::operator(),91,7189057,1,0.030878676
0,RoundRobin,matvec_std::operator(),92,7189057,0,0.000495486
0,RoundRobin,matvec_std::operator(),93,7189057,1,0.030283306
0,RoundRobin,matvec_std::operator(),94,7189057,0,0.000494978
0,RoundRobin,matvec_std::operator(),95,7189057,1,0.030816026
0,RoundRobin,matvec_std::operator(),96,7189057,0,0.000479409
